Station Name,Date (Local Standard Time),Air Temp. Min. (C),Air Temp. Min. Source Flag,Air Temp. Min. Record Completeness (%),Air Temp. Max. (C),Air Temp. Max. Source Flag,Air Temp. Max. Record Completeness (%),Air Temp. Avg. (C),Air Temp. Avg. Source Flag,Air Temp. Avg. Record Completeness (%),Precip. (mm),Precip. Source Flag,Precip. Comment,Wind Speed 10 m Avg. (km/h),Wind Speed 10 m Avg. Source Flag,Wind Speed 10 m Avg. Record Completeness (%),Wind Dir. 10 m Avg. ,Wind Dir. 10 m Avg. Source Flag,Wind Dir. 10 m Avg. Record Completeness (%),Fine Fuel Moisture Code,Fine Fuel Moisture Code Source Flag,Fine Fuel Moisture Code Comment,Initial Spread Index,Initial Spread Index Source Flag,Initial Spread Index Comment
Jasper Warden,08-Aug-20,6.6,ACTUAL,100,17.6,ACTUAL,100,11.2,AGGREGATED,100,3.9,AGGREGATED,using element [Precip. Weighing],7.7,AGGREGATED,100,170.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,09-Aug-20,3.6,ACTUAL,100,20.3,ACTUAL,100,12.3,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],7.9,AGGREGATED,100,201.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,10-Aug-20,8,ACTUAL,95.8,22.8,ACTUAL,95.8,16,AGGREGATED,95.8,2.7,AGGREGATED,using element [Precip. Weighing],7.5,AGGREGATED,95.8,209.4,AGGREGATED,95.8,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,11-Aug-20,-1.4,ACTUAL,100,18.6,ACTUAL,100,8.7,AGGREGATED,100,22.6,AGGREGATED,using element [Precip. Weighing],5.7,AGGREGATED,100,171.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,12-Aug-20,2,ACTUAL,100,12.8,ACTUAL,100,7.7,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],4.9,AGGREGATED,100,164.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,13-Aug-20,6.3,ACTUAL,100,20.5,ACTUAL,100,13.2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.3,AGGREGATED,100,203.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,14-Aug-20,6.3,ACTUAL,100,19.6,ACTUAL,100,12.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.8,AGGREGATED,100,177.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,15-Aug-20,10.9,ACTUAL,100,26.3,ACTUAL,100,17.4,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.7,AGGREGATED,100,181.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,16-Aug-20,4.1,ACTUAL,100,31.8,ACTUAL,100,18.1,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.2,AGGREGATED,100,190.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,17-Aug-20,7.2,ACTUAL,100,28.4,ACTUAL,100,16,AGGREGATED,100,2.4,AGGREGATED,using element [Precip. Weighing],6.2,AGGREGATED,100,200.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,18-Aug-20,5.3,ACTUAL,100,30.4,ACTUAL,100,17.2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.7,AGGREGATED,100,188.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,19-Aug-20,4,ACTUAL,100,28,ACTUAL,100,15.4,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],4.7,AGGREGATED,100,185.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,20-Aug-20,8.1,ACTUAL,100,21.5,ACTUAL,100,13.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],4.4,AGGREGATED,100,170.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,21-Aug-20,3.9,ACTUAL,100,23.1,ACTUAL,100,12.2,AGGREGATED,100,6.6,AGGREGATED,using element [Precip. Weighing],4.9,AGGREGATED,100,179.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,22-Aug-20,7,ACTUAL,100,20.1,ACTUAL,100,12.6,AGGREGATED,100,0.5,AGGREGATED,using element [Precip. Weighing],5.7,AGGREGATED,100,175,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,23-Aug-20,2.5,ACTUAL,100,23.5,ACTUAL,100,13.2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.3,AGGREGATED,100,185.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,24-Aug-20,6.1,ACTUAL,100,14.6,ACTUAL,100,10.7,AGGREGATED,100,1.9,AGGREGATED,using element [Precip. Weighing],3.6,AGGREGATED,100,175.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,25-Aug-20,1.2,ACTUAL,100,21.6,ACTUAL,100,10.9,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6,AGGREGATED,100,192.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,26-Aug-20,2.8,ACTUAL,100,21.2,ACTUAL,100,12,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.2,AGGREGATED,100,179.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,27-Aug-20,3.8,ACTUAL,100,22.9,ACTUAL,100,12.2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],4.6,AGGREGATED,100,184.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,28-Aug-20,-0.7,ACTUAL,100,25.3,ACTUAL,100,11.5,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.5,AGGREGATED,100,186.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,29-Aug-20,7.2,ACTUAL,100,18,ACTUAL,100,12.6,AGGREGATED,100,3,AGGREGATED,using element [Precip. Weighing],8.8,AGGREGATED,100,198.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,30-Aug-20,8.3,ACTUAL,100,18.1,ACTUAL,100,12.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],8.3,AGGREGATED,100,215.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,31-Aug-20,7,ACTUAL,100,16.7,ACTUAL,100,11.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.7,AGGREGATED,100,164.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,01-Sep-20,8,ACTUAL,100,20.4,ACTUAL,100,14.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.6,AGGREGATED,100,180.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,02-Sep-20,9.4,ACTUAL,100,20.4,ACTUAL,100,14.2,AGGREGATED,100,4.1,AGGREGATED,using element [Precip. Weighing],7.2,AGGREGATED,100,194,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,03-Sep-20,8.9,ACTUAL,100,19.2,ACTUAL,100,13,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.6,AGGREGATED,100,153.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,04-Sep-20,4.4,ACTUAL,100,27.6,ACTUAL,100,15.3,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.1,AGGREGATED,100,181.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,05-Sep-20,6.4,ACTUAL,100,24.8,ACTUAL,100,14.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.9,AGGREGATED,100,191.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,06-Sep-20,6.7,ACTUAL,100,15.9,ACTUAL,100,10.9,AGGREGATED,100,5.4,AGGREGATED,using element [Precip. Weighing],9.8,AGGREGATED,100,18.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,07-Sep-20,0.7,ACTUAL,100,13.8,ACTUAL,100,7.7,AGGREGATED,100,0.3,AGGREGATED,using element [Precip. Weighing],9.4,AGGREGATED,100,17.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,08-Sep-20,-0.1,ACTUAL,100,22.1,ACTUAL,100,11.1,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.2,AGGREGATED,100,189.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,09-Sep-20,0.2,ACTUAL,100,25.5,ACTUAL,100,12.5,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.8,AGGREGATED,100,184.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,10-Sep-20,1.7,ACTUAL,100,28.2,ACTUAL,100,14.1,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.3,AGGREGATED,100,181.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,11-Sep-20,2.9,ACTUAL,100,28.2,ACTUAL,100,14.2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],9.9,AGGREGATED,100,208.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,12-Sep-20,5.3,ACTUAL,100,20,ACTUAL,100,12,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.8,AGGREGATED,100,29.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,13-Sep-20,7.5,ACTUAL,100,15.1,ACTUAL,100,11.2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],11.4,AGGREGATED,100,17.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,14-Sep-20,6.5,ACTUAL,100,13.4,ACTUAL,100,9.2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],9.7,AGGREGATED,100,21.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,15-Sep-20,2.9,ACTUAL,100,13,ACTUAL,100,8,AGGREGATED,100,0.6,AGGREGATED,using element [Precip. Weighing],7,AGGREGATED,100,37.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,16-Sep-20,2.8,ACTUAL,100,24.9,ACTUAL,100,12.4,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.2,AGGREGATED,100,194.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,17-Sep-20,1.8,ACTUAL,100,22.6,ACTUAL,100,11.3,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],3.7,AGGREGATED,100,187.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,18-Sep-20,0.7,ACTUAL,100,22.4,ACTUAL,100,9.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],3.8,AGGREGATED,100,191.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,19-Sep-20,5.7,ACTUAL,100,19.7,ACTUAL,100,11.4,AGGREGATED,100,0.9,AGGREGATED,using element [Precip. Weighing],5.8,AGGREGATED,100,175.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,20-Sep-20,7.2,ACTUAL,100,19.2,ACTUAL,100,13.2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.9,AGGREGATED,100,162,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,21-Sep-20,4.9,ACTUAL,100,15.2,ACTUAL,100,9.9,AGGREGATED,100,1,AGGREGATED,using element [Precip. Weighing],4,AGGREGATED,100,168.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,22-Sep-20,5.1,ACTUAL,100,18.8,ACTUAL,100,10,AGGREGATED,100,0.6,AGGREGATED,using element [Precip. Weighing],2.8,AGGREGATED,100,173.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,23-Sep-20,4.6,ACTUAL,100,20.3,ACTUAL,100,10.6,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],6.4,AGGREGATED,100,183.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,24-Sep-20,4.3,ACTUAL,100,17.7,ACTUAL,100,9.5,AGGREGATED,100,2.4,AGGREGATED,using element [Precip. Weighing],6.3,AGGREGATED,100,167.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,25-Sep-20,4.1,ACTUAL,100,17.3,ACTUAL,100,9.3,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],7.5,AGGREGATED,100,165.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,26-Sep-20,4.5,ACTUAL,100,14.4,ACTUAL,100,8.3,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],6.7,AGGREGATED,100,180.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,27-Sep-20,-1.4,ACTUAL,100,15.5,ACTUAL,100,7.5,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],8,AGGREGATED,100,178.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,28-Sep-20,8.1,ACTUAL,100,18.8,ACTUAL,100,13.4,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.3,AGGREGATED,100,162.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,29-Sep-20,12.1,ACTUAL,100,16.9,ACTUAL,100,14.3,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.4,AGGREGATED,100,165.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,30-Sep-20,3.3,ACTUAL,100,20.1,ACTUAL,100,11,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.4,AGGREGATED,100,14.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,01-Oct-20,4.4,ACTUAL,95.8,25.4,ACTUAL,95.8,13.1,AGGREGATED,95.8,0,AGGREGATED,using element [Precip. Weighing],7.5,AGGREGATED,95.8,187.3,AGGREGATED,95.8,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,02-Oct-20,0.5,ACTUAL,100,24.9,ACTUAL,100,11.7,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.6,AGGREGATED,100,184.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,03-Oct-20,0.7,ACTUAL,100,25.9,ACTUAL,100,11.2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.7,AGGREGATED,100,182.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,04-Oct-20,4.8,ACTUAL,100,16.1,ACTUAL,100,10.4,AGGREGATED,100,1.2,AGGREGATED,using element [Precip. Weighing],5.5,AGGREGATED,100,177.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,05-Oct-20,3.5,ACTUAL,100,18.5,ACTUAL,100,10.3,AGGREGATED,100,1.6,AGGREGATED,using element [Precip. Weighing],7.2,AGGREGATED,100,168.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,06-Oct-20,7.2,ACTUAL,100,17.5,ACTUAL,100,11.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.1,AGGREGATED,100,177.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,07-Oct-20,4,ACTUAL,100,10.8,ACTUAL,100,7.5,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],3.8,AGGREGATED,100,104.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,08-Oct-20,4,ACTUAL,100,11.2,ACTUAL,100,6.9,AGGREGATED,100,4.9,AGGREGATED,using element [Precip. Weighing],6.9,AGGREGATED,100,56.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,09-Oct-20,3,ACTUAL,100,11.9,ACTUAL,100,6.7,AGGREGATED,100,2,AGGREGATED,using element [Precip. Weighing],4.3,AGGREGATED,100,134.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,10-Oct-20,3.6,ACTUAL,100,11.4,ACTUAL,100,7.6,AGGREGATED,100,3.5,AGGREGATED,using element [Precip. Weighing],7.2,AGGREGATED,100,161.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,11-Oct-20,2.1,ACTUAL,100,11.1,ACTUAL,100,5.4,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.8,AGGREGATED,100,171.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,12-Oct-20,-1.7,ACTUAL,100,9.6,ACTUAL,100,2.5,AGGREGATED,100,1.8,AGGREGATED,using element [Precip. Weighing],4.8,AGGREGATED,100,168.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,13-Oct-20,-5.2,ACTUAL,100,0.2,ACTUAL,100,-1.6,AGGREGATED,100,2,AGGREGATED,using element [Precip. Weighing],5.7,AGGREGATED,100,65.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,14-Oct-20,-3.2,ACTUAL,100,6.6,ACTUAL,100,0.5,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],4.8,AGGREGATED,100,160.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,15-Oct-20,-3.9,ACTUAL,100,7.9,ACTUAL,100,1.8,AGGREGATED,100,0.4,AGGREGATED,using element [Precip. Weighing],6.2,AGGREGATED,100,197.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,16-Oct-20,-4.2,ACTUAL,100,0.5,ACTUAL,100,-0.7,AGGREGATED,100,10.7,AGGREGATED,using element [Precip. Weighing],9.2,AGGREGATED,100,44.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,17-Oct-20,-12.3,ACTUAL,100,-1.5,ACTUAL,100,-5.3,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],9.3,AGGREGATED,100,39.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,18-Oct-20,-13.8,ACTUAL,100,-4.1,ACTUAL,100,-8.3,AGGREGATED,100,0.3,AGGREGATED,using element [Precip. Weighing],3.6,AGGREGATED,100,36.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,19-Oct-20,-7.5,ACTUAL,100,3.2,ACTUAL,100,-2.5,AGGREGATED,100,1.5,AGGREGATED,using element [Precip. Weighing],4.3,AGGREGATED,100,165.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,20-Oct-20,-6.2,ACTUAL,100,5.1,ACTUAL,100,-1.3,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],4.4,AGGREGATED,100,183.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,21-Oct-20,-7.4,ACTUAL,100,-1.6,ACTUAL,100,-4.2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],11.7,AGGREGATED,100,0.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,22-Oct-20,-15.8,ACTUAL,100,-5.8,ACTUAL,100,-9.2,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],8.7,AGGREGATED,100,17,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
